t,data
0.0,-1.9066024
0.00039062501,-1.3595927
0.00078125001,-1.240985
0.001171875,-1.4132336
0.0015625,-2.0706406
0.001953125,-2.3226876
0.00234375,-1.9081196
0.002734375,-1.8167233
0.003125,-1.6430745
0.0035156251,-0.81637233
0.0039062501,-1.02703
0.0042968751,-1.6224581
0.0046875001,-1.4021451
0.0050781251,-0.76834893
0.0054687501,-1.5645859
0.0058593751,-1.2100583
0.0062500001,-0.55153799
0.0066406251,-1.0887178
0.0070312501,-2.1141577
0.0074218751,-1.4686528
0.0078125001,-1.1753066
0.0082031251,-2.3338931
0.0085937501,-0.92471933
0.0089843751,-0.7486788
0.0093750001,-1.045475
0.0097656251,-1.795168
0.01015625,-1.5374974
0.010546875,-2.0086529
0.0109375,-2.1450949
0.011328125,-1.4752235
0.01171875,-1.7217236
0.012109375,-1.4698826
0.0125,-1.3361049
0.012890625,-1.110858
0.01328125,-1.0336146
0.013671875,-1.1409601
0.0140625,-0.95371497
0.014453125,-1.3043065
0.01484375,-1.4312681
0.015234375,-0.95663476
0.015625,-1.4884468
0.016015625,-0.80377817
0.01640625,-0.43747109
0.016796875,-1.206749
0.0171875,-0.66199696
0.017578125,-0.67886305
0.01796875,-1.2668324
0.018359375,-0.9559322
0.01875,-0.80661803
0.019140625,-0.77887976
0.01953125,-1.5777566
0.019921875,-1.1047716
0.0203125,-1.5782726
0.020703125,-1.6642748
0.02109375,-0.98398149
0.021484375,-1.2074703
0.021875,-1.1645231
0.022265625,-0.94187254
0.02265625,-1.5235754
0.023046875,-1.8608881
0.0234375,-1.7256842
0.023828125,-1.5537417
0.02421875,-1.7582433
0.024609375,-1.5538197
0.025,-1.1984715
0.025390625,-1.1054288
0.02578125,-1.0897315
0.026171875,-1.264838
0.0265625,-1.023246
0.026953125,-1.3529379
0.02734375,-1.4610553
0.027734375,-1.2404957
0.028125,-1.3537773
0.028515625,-0.89946568
0.02890625,-0.64359897
0.029296875,-0.71194166
0.0296875,-0.64478254
0.030078125,0.050463326
0.03046875,-0.52533126
0.030859375,-0.93921423
0.03125,-0.80135512
0.031640625,-0.69928068
0.03203125,-1.1191881
0.032421875,-0.7738626
0.0328125,0.2896719
0.033203125,-0.51899552
0.033593751,-0.67444897
0.033984376,-0.56255126
0.034375001,-0.60121572
0.034765626,-0.99702418
0.035156251,-1.1037114
0.035546876,-1.0124788
0.035937501,-0.89314771
0.036328126,-1.3293151
0.036718751,-1.3345637
0.037109376,-0.17639655
0.037500001,-0.37453151
0.037890626,-0.88890368
0.038281251,-0.37973481
0.038671876,-0.7046324
0.039062501,-0.77370697
0.039453126,-1.1183686
0.039843751,0.12968822
0.040234376,0.25012222
0.040625001,0.16540989
0.041015626,0.45423704
0.041406251,0.82337284
0.041796876,0.31872925
0.042187501,0.31080264
0.042578126,0.15957594
0.042968751,-0.008581426
0.043359376,0.050512169
0.043750001,0.0282821
0.044140626,-0.23776126
0.044531251,0.44715825
0.044921876,0.19433352
0.045312501,0.30389857
0.045703126,-0.16849171
0.046093751,-0.28307194
0.046484376,-0.53666663
0.046875001,-0.86257124
0.047265626,-1.0743918
0.047656251,-0.44233659
0.048046876,-0.89935958
0.048437501,-1.1913279
0.048828126,-1.157215
0.049218751,-0.52440917
0.049609376,-0.4166581
0.050000001,-0.41489261
0.050390626,0.26418746
0.050781251,0.030205982
0.051171876,-0.49651068
0.051562501,-0.49142814
0.051953126,-0.16226859
0.052343751,-0.34247965
0.052734376,0.80004305
0.053125001,0.079007655
0.053515626,0.40429819
0.053906251,1.2325178
0.054296876,0.40559807
0.054687501,-0.38143188
0.055078126,0.42030177
0.055468751,0.4557336
0.055859376,-0.30644751
0.056250001,-0.35077584
0.056640626,0.22001293
0.057031251,0.07874921
0.057421876,-0.69231153
0.057812501,-0.12153035
0.058203126,0.74158525
0.058593751,0.14495033
0.058984376,-0.41316074
0.059375001,0.42894682
0.059765626,0.24367167
0.060156251,0.072416984
0.060546876,0.36609429
0.060937501,0.60152924
0.061328126,1.0497134
0.061718751,0.29579583
0.062109376,0.68495882
0.062500001,1.1847415
0.062890626,1.2307212
0.063281251,1.0386519
0.063671876,1.0053267
0.064062501,1.824383
0.064453126,0.7045306
0.064843751,0.86242509
0.065234376,1.6106169
0.065625001,1.9107809
0.066015626,1.8182752
0.066406251,0.85370535
0.066796876,2.0374036
0.067187501,1.1658573
0.067578126,0.57815194
0.067968751,0.98798811
0.068359376,1.0783974
0.068750001,0.80174768
0.069140626,0.40846139
0.069531251,1.1284877
0.069921876,0.70111698
0.070312501,0.3480874
0.070703126,0.86600912
0.071093751,0.82531095
0.071484376,0.28407657
0.071875001,0.60351491
0.072265626,0.47690845
0.072656251,0.17012659
0.073046876,-0.012639198
0.073437501,0.28385425
0.073828126,0.11532003
0.074218751,-0.18394244
0.074609376,0.33606374
0.075000001,0.18342732
0.075390626,0.69536853
0.075781251,0.54644144
0.076171876,0.90875292
0.076562501,1.1043427
0.076953126,1.1248477
0.077343751,0.8054564
0.077734376,1.2484736
0.078125001,1.3708708
0.078515626,1.0852578
0.078906251,1.2576144
0.079296876,1.9572922
0.079687501,2.1110587
0.080078126,1.579429
0.080468751,2.2157245
0.080859376,1.8471284
0.081250001,1.3936179
0.081640626,1.2558358
0.082031251,1.1243138
0.082421876,1.4190114
0.082812501,0.89840132
0.083203126,0.93722653
0.083593751,0.80600226
0.083984376,1.5526572
0.084375001,0.69147289
0.084765626,0.76581049
0.085156251,0.87989974
0.085546876,0.85839725
0.085937501,-0.09333171
0.086328126,0.2398369
0.086718751,1.4778143
0.087109376,0.68838203
0.087500001,1.0665634
0.087890626,1.713297
0.088281251,2.0441937
0.088671876,1.7745882
0.089062501,2.0319936
0.089453126,2.0370109
0.089843751,2.3215294
0.090234376,1.9036012
0.090625001,1.9995152
0.091015626,2.6125698
0.091406251,2.5843709
0.091796876,3.0109706
0.092187501,2.0413551
0.092578126,1.9862616
0.092968751,1.6325314
0.093359376,1.3288616
0.093750001,1.2249024
0.094140626,1.1295977
0.094531251,1.3415333
0.094921876,0.87072229
0.095312501,0.3560636
0.095703126,0.77308607
0.096093751,1.0437913
0.096484376,-0.16506015
0.096875001,0.71111703
0.097265626,0.19680491
0.097656251,0.0031014057
0.098046876,-0.080827221
0.098437501,1.3989902
0.098828126,0.73886776
0.099218751,1.2111653
0.099609376,1.4030566
0.1,1.0874459
0.10039063,0.97535741
0.10078125,1.0468138
0.10117188,1.1806625
0.1015625,1.4040041
0.10195313,1.9994221
0.10234375,2.8382218
0.10273438,1.7981033
0.103125,2.3539033
0.10351563,2.4624596
0.10390625,1.5264151
0.10429688,1.328546
0.1046875,2.1064782
0.10507813,1.7475038
0.10546875,1.1194532
0.10585938,1.3723161
0.10625,1.3933232
0.10664063,1.6801267
0.10703125,1.235405
0.10742188,1.1959058
0.1078125,1.4297779
0.10820313,0.037874352
0.10859375,0.40061706
0.10898438,0.51195562
0.109375,0.27084726
0.10976563,0.71228051
0.11015625,0.69017404
0.11054688,0.35352868
0.1109375,0.18538077
0.11132813,0.79295206
0.11171875,0.17920616
0.11210938,0.26954475
0.1125,1.348069
0.11289063,1.1493536
0.11328125,1.0152998
0.11367188,1.2150267
0.1140625,1.4621501
0.11445313,1.8118815
0.11484375,1.784513
0.11523438,2.4561257
0.115625,2.5536017
0.11601563,1.8943117
0.11640625,1.6715385
0.11679688,1.6944675
0.1171875,1.8242027
0.11757813,1.7631105
0.11796875,1.8507841
0.11835938,1.5422819
0.11875,1.3794904
0.11914063,1.1538619
0.11953125,0.58989978
0.11992188,0.58643538
0.1203125,0.79306376
0.12070313,0.69796389
0.12109375,-0.053235959
0.12148438,0.098935112
0.121875,0.6736443
0.12226563,-0.15123475
0.12265625,-0.39375022
0.12304688,0.52732348
0.1234375,0.53343701
0.12382813,0.85114229
0.12421875,0.35844228
0.12460938,1.1936252
0.125,1.3102854
0.12539063,0.45511425
0.12578125,1.8715751
0.12617188,1.0922039
0.1265625,2.385612
0.12695313,1.171771
0.12734375,1.1182824
0.12773438,1.7374194
0.128125,0.91853005
0.12851563,1.5127664
0.12890625,1.442811
0.12929688,0.71028352
0.1296875,1.0151836
0.13007813,0.015021662
0.13046875,0.5452103
0.13085938,0.63734865
0.13125,0.023371698
0.13164063,0.47529793
0.13203125,0.27446443
0.13242188,-0.57911253
0.1328125,0.78788346
0.13320313,-0.0064473338
0.13359375,0.15371081
0.13398438,0.18994994
0.134375,-0.16963492
0.13476563,0.13631923
0.13515625,-0.010875391
0.13554688,0.1273497
0.1359375,0.82205623
0.13632813,0.62955761
0.13671875,0.37221405
0.13710938,0.69728684
0.1375,-0.0515428
0.13789063,0.49401289
0.13828125,-0.040460546
0.13867188,0.37645128
0.1390625,0.25361463
0.13945313,0.12072688
0.13984375,0.25802463
0.14023438,-1.069222
0.140625,0.43304431
0.14101563,-0.10247026
0.14140625,-0.51099908
0.14179688,-0.28289038
0.1421875,-0.73224878
0.14257813,-0.33543849
0.14296875,-0.4694677
0.14335938,-0.41076335
0.14375,1.0200274
0.14414063,-0.2088791
0.14453125,0.23200002
0.14492188,0.12793963
0.1453125,0.33329833
0.14570313,0.04558488
0.14609375,0.23849253
0.14648438,0.57636356
0.146875,0.84887761
0.14726563,-0.71687216
0.14765625,0.70701885
0.14804688,0.81620264
0.1484375,-0.47815388
0.14882813,0.83230186
0.14921875,0.51668942
0.14960938,-0.2123827
0.15,0.35406131
0.15039063,-0.052535038
0.15078125,-0.087025017
0.15117188,-0.002480496
0.1515625,-0.1641292
0.15195313,-0.28392866
0.15234375,-0.54864216
0.15273438,-1.1195585
0.153125,-0.68678856
0.15351563,-1.1264971
0.15390625,-0.22120881
0.15429688,-0.43793756
0.1546875,-0.52760935
0.15507813,-0.44183129
0.15546875,-1.3439741
0.15585938,-1.1882774
0.15625,-1.0905192
0.15664063,-1.2471738
0.15703125,-0.20343113
0.15742188,-0.98575735
0.1578125,-0.21884379
0.15820313,-0.50119567
0.15859375,-0.66131717
0.15898438,-0.58312464
0.159375,-0.35981256
0.15976563,-0.010361517
0.16015625,-1.0999691
0.16054688,0.033619519
0.1609375,-0.72010374
0.16132813,-0.3074486
0.16171875,-0.35663474
