t,data
0.0,-3.2196605
0.00039062501,-3.8907413
0.00078125001,-4.1677279
0.001171875,-4.2085285
0.0015625,-3.8583121
0.001953125,-3.3299847
0.00234375,-2.745225
0.002734375,-2.4593167
0.003125,-2.5384538
0.0035156251,-3.138916
0.0039062501,-2.9881966
0.0042968751,-3.9996555
0.0046875001,-3.7570357
0.0050781251,-3.3853171
0.0054687501,-3.209404
0.0058593751,-2.4474957
0.0062500001,-1.9943894
0.0066406251,-2.2262034
0.0070312501,-3.1681337
0.0074218751,-3.0453064
0.0078125001,-3.8105655
0.0082031251,-4.6195679
0.0085937501,-3.6857872
0.0089843751,-2.7850301
0.0093750001,-2.9692144
0.0097656251,-1.3540959
0.01015625,-2.0833611
0.010546875,-2.4245336
0.0109375,-3.2697968
0.011328125,-4.0303669
0.01171875,-3.9513485
0.012109375,-4.5274744
0.0125,-3.7179511
0.012890625,-1.9408239
0.01328125,-2.1735773
0.013671875,-1.5542233
0.0140625,-2.2955244
0.014453125,-2.4706192
0.01484375,-3.2321677
0.015234375,-4.5190191
0.015625,-4.016109
0.016015625,-3.5447931
0.01640625,-3.3833177
0.016796875,-1.9619908
0.0171875,-2.186039
0.017578125,-1.6092842
0.01796875,-2.1036201
0.018359375,-3.024672
0.01875,-3.2813077
0.019140625,-4.0943503
0.01953125,-3.4144657
0.019921875,-3.5465288
0.0203125,-2.8063071
0.020703125,-2.3198495
0.02109375,-2.1459141
0.021484375,-1.5149939
0.021875,-2.7637768
0.022265625,-2.7560978
0.02265625,-2.8387842
0.023046875,-3.5136304
0.0234375,-4.0483637
0.023828125,-3.6559606
0.02421875,-2.5123522
0.024609375,-2.1958115
0.025,-2.0428987
0.025390625,-2.5408859
0.02578125,-1.6743505
0.026171875,-3.2352972
0.0265625,-3.7043514
0.026953125,-3.4589295
0.02734375,-2.5512834
0.027734375,-2.1901107
0.028125,-1.7195516
0.028515625,-0.93584472
0.02890625,-1.7147617
0.029296875,-2.4499106
0.0296875,-3.0586677
0.030078125,-3.6047835
0.03046875,-2.549583
0.030859375,-2.8337054
0.03125,-1.8368499
0.031640625,-0.37265766
0.03203125,-0.80091262
0.032421875,-1.5092711
0.0328125,-2.215482
0.033203125,-2.7050927
0.033593751,-3.8486886
0.033984376,-3.3874645
0.034375001,-2.8362675
0.034765626,-2.3626871
0.035156251,-1.4751575
0.035546876,-0.6460284
0.035937501,-0.97687149
0.036328126,-1.375687
0.036718751,-1.7812004
0.037109376,-2.693109
0.037500001,-3.0492127
0.037890626,-2.7831039
0.038281251,-2.1640792
0.038671876,-1.4397163
0.039062501,-0.93964171
0.039453126,0.057168934
0.039843751,-0.77330792
0.040234376,-0.72241265
0.040625001,-1.5396819
0.041015626,-2.7679653
0.041406251,-2.4136944
0.041796876,-2.2555833
0.042187501,-1.9677625
0.042578126,-0.61492032
0.042968751,-0.6072138
0.043359376,-0.83580995
0.043750001,-1.387126
0.044140626,-1.8917373
0.044531251,-2.2947867
0.044921876,-2.6372821
0.045312501,-2.6181717
0.045703126,-1.5045335
0.046093751,-0.77076948
0.046484376,-0.41549039
0.046875001,-0.29213896
0.047265626,-0.22469991
0.047656251,-0.69080228
0.048046876,-1.6851798
0.048437501,-1.7515543
0.048828126,-1.3920871
0.049218751,-0.92597216
0.049609376,-0.66391116
0.050000001,-0.13317528
0.050390626,0.88152468
0.050781251,-0.28988463
0.051171876,-0.35278392
0.051562501,-0.92667925
0.051953126,-2.3659959
0.052343751,-1.9142967
0.052734376,-1.4211531
