t,data
0.0,1.5301166
0.00039062501,-0.027910862
0.00078125001,-0.3978011
0.001171875,0.29851726
0.0015625,0.83619124
0.001953125,-0.22060634
0.00234375,-0.78832942
0.002734375,2.8721757
0.003125,1.1558101
0.0035156251,-0.085867673
0.0039062501,1.9804211
0.0042968751,1.0469142
0.0046875001,-1.0019269
0.0050781251,-0.87103498
0.0054687501,1.8573124
0.0058593751,0.75306916
0.0062500001,1.2498271
0.0066406251,1.0458502
0.0070312501,0.72631073
0.0074218751,-0.6010468
0.0078125001,-2.0146587
0.0082031251,-0.72682476
0.0085937501,-0.88478863
0.0089843751,0.20437399
0.0093750001,-0.93202567
0.0097656251,-0.25127089
0.01015625,-0.023689983
0.010546875,-3.0608625
0.0109375,-1.4563739
0.011328125,-0.34891069
0.01171875,-0.71302825
0.012109375,0.65015948
0.0125,-1.1533492
0.012890625,0.87995648
0.01328125,-1.1047421
0.013671875,-1.6729878
0.0140625,0.35247302
0.014453125,0.077376842
0.01484375,0.45940828
0.015234375,0.091447659
0.015625,-1.9685713
0.016015625,3.5033536
0.01640625,-3.2198279
0.016796875,-0.49183249
0.0171875,2.1164522
0.017578125,0.82403237
0.01796875,1.8193038
0.018359375,0.19216245
0.01875,-0.76176941
0.019140625,0.20366482
0.01953125,-3.9148736
0.019921875,-0.22403884
0.0203125,0.80473423
0.020703125,-1.667032
0.02109375,-1.4399734
0.021484375,1.8081819
0.021875,-0.85919058
0.022265625,-2.6394691
0.02265625,0.42032564
0.023046875,0.40711486
0.0234375,0.20191932
0.023828125,-0.19491073
0.02421875,0.14879993
0.024609375,0.94728041
0.025,-1.2253146
0.025390625,-3.1016598
0.02578125,1.8745146
0.026171875,-1.3567369
0.0265625,-2.7394533
0.026953125,2.1963358
0.02734375,-0.72599584
0.027734375,-1.5141177
0.028125,0.53168094
0.028515625,0.22129919
0.02890625,-0.48847002
0.029296875,0.11736335
0.0296875,-2.2443011
0.030078125,-0.12942296
0.03046875,-1.5069637
0.030859375,-2.3539743
0.03125,0.26538855
0.031640625,-2.0728638
0.03203125,-0.66036475
0.032421875,0.16402312
0.0328125,-2.9306862
0.033203125,-0.58292317
0.033593751,-0.42153424
0.033984376,-1.4363363
0.034375001,-0.70520693
0.034765626,-1.1276848
0.035156251,-0.17367387
0.035546876,-0.82607168
0.035937501,-2.3558712
0.036328126,0.2509596
0.036718751,-1.6123743
0.037109376,-1.0770254
0.037500001,-0.68367982
0.037890626,-0.9702521
0.038281251,-1.3473351
0.038671876,-1.1501136
0.039062501,-1.5537925
0.039453126,-0.84688187
0.039843751,-1.0953827
0.040234376,-1.7085028
0.040625001,0.51020187
0.041015626,-1.6438068
0.041406251,-1.7533911
0.041796876,-0.92613316
0.042187501,-0.57268047
0.042578126,-1.6501746
0.042968751,-1.0213895
0.043359376,-0.35587013
0.043750001,-2.0678334
0.044140626,-1.3845408
0.044531251,-1.8603787
0.044921876,-1.5243716
0.045312501,-0.62598026
0.045703126,-0.91419399
0.046093751,-1.1815994
0.046484376,-0.96561891
0.046875001,-1.3968744
0.047265626,-1.4076471
0.047656251,-1.6813018
0.048046876,-0.62595654
0.048437501,0.038616467
0.048828126,-1.4090896
0.049218751,-1.3868594
0.049609376,-0.63543391
0.050000001,-1.4569477
0.050390626,-1.882692
0.050781251,-1.1212204
0.051171876,0.087678462
0.051562501,-0.47485363
0.051953126,-1.3238269
0.052343751,-0.33480084
0.052734376,-0.80775028
0.053125001,-1.9712451
0.053515626,-0.56539047
0.053906251,-0.91349113
0.054296876,-0.95267856
0.054687501,-1.360665
0.055078126,-1.6090496
0.055468751,-2.3103561
0.055859376,-2.2116137
0.056250001,-0.64588964
0.056640626,-0.57543206
0.057031251,-2.0683727
0.057421876,-1.0453265
0.057812501,-0.47130862
0.058203126,-4.2673621
0.058593751,-1.1079304
0.058984376,-1.4240031
0.059375001,0.013137152
0.059765626,0.041306313
0.060156251,-0.79506421
0.060546876,-1.5441396
0.060937501,-0.7114923
0.061328126,-5.0260425
0.061718751,-1.3890259
0.062109376,1.0073256
0.062500001,-2.2391934
0.062890626,-2.0370533
0.063281251,1.3798368
0.063671876,-3.102633
0.064062501,-3.4370966
0.064453126,-1.0087683
0.064843751,-0.90799987
0.065234376,0.15024009
0.065625001,-0.80281204
0.066015626,-1.2691004
0.066406251,0.1887385
0.066796876,-3.268847
0.067187501,-3.3960633
0.067578126,2.3018403
0.067968751,-1.1838276
0.068359376,-1.7963165
0.068750001,0.38231105
0.069140626,0.56563556
0.069531251,-5.0609479
0.069921876,-2.2501607
0.070312501,0.75329208
0.070703126,-0.83783942
0.071093751,1.2834989
0.071484376,-2.6060159
0.071875001,0.93264008
0.072265626,-0.03740852
0.072656251,-7.2821369
0.073046876,-0.15601067
0.073437501,0.81310898
0.073828126,-2.6107428
0.074218751,-0.29829079
0.074609376,-0.33528662
0.075000001,-1.3396478
0.075390626,-2.6247826
0.075781251,-3.5811672
0.076171876,1.1769502
0.076562501,-1.3570538
0.076953126,-1.2439852
0.077343751,0.2872532
0.077734376,-0.39224261
0.078125001,-0.50419194
0.078515626,-2.5310636
0.078906251,2.1816316
0.079296876,-3.8146737
0.079687501,0.032228548
0.080078126,-1.1081159
0.080468751,-1.7355826
0.080859376,-1.5086823
0.081250001,0.82412291
0.081640626,-0.71151388
0.082031251,-1.8518248
0.082421876,0.85886908
0.082812501,-0.82075489
0.083203126,-2.9051876
0.083593751,-1.5726092
0.083984376,0.88954031
0.084375001,-1.3868864
0.084765626,-1.7032764
0.085156251,0.4224005
0.085546876,0.099554695
0.085937501,-2.6982832
0.086328126,-1.7760425
0.086718751,0.5928483
0.087109376,0.30123746
0.087500001,-1.5687889
0.087890626,-1.0592037
0.088281251,0.87657559
0.088671876,-1.9853261
0.089062501,-3.4555085
0.089453126,0.70164716
0.089843751,1.329286
0.090234376,-0.62677169
0.090625001,-0.50148004
0.091015626,1.1765387
0.091406251,-0.95882511
0.091796876,-3.9106057
0.092187501,-1.3892027
0.092578126,1.3688745
0.092968751,0.15920132
0.093359376,-0.71836483
0.093750001,0.58592117
0.094140626,1.1092393
0.094531251,-2.9252181
0.094921876,-3.3578572
0.095312501,1.4891963
0.095703126,-1.124076
0.096093751,0.00105868
0.096484376,0.62590075
0.096875001,-0.32327849
0.097265626,0.93358237
0.097656251,-1.3105415
0.098046876,-0.96524763
0.098437501,-1.0367595
0.098828126,-0.062695026
0.099218751,0.049224276
0.099609376,-0.79947823
0.1,-0.0048745163
0.10039063,0.30807921
0.10078125,-0.35589576
0.10117188,-1.3683138
0.1015625,1.7297671
0.10195313,0.18904784
0.10234375,-3.0196218
0.10273438,1.2560313
0.103125,-1.7940776
0.10351563,-2.1088479
0.10390625,-0.64017326
0.10429688,0.99273151
0.1046875,0.48175505
0.10507813,0.17356732
0.10546875,-0.36809069
0.10585938,0.39609766
0.10625,-2.0094504
0.10664063,-1.6804316
0.10703125,1.0375674
0.10742188,-0.90776122
0.1078125,-1.0252749
0.10820313,0.69754338
0.10859375,1.7498679
0.10898438,-1.7456825
0.109375,-0.1214165
0.10976563,1.1293101
0.11015625,1.2110606
0.11054688,-0.37982106
0.1109375,0.59120679
0.11132813,0.97129738
0.11171875,-0.19660252
0.11210938,-1.6327727
0.1125,2.7608368
0.11289063,0.73549545
0.11328125,-1.3524947
0.11367188,-0.55716372
0.1140625,-2.7033346
0.11445313,2.8216674
0.11484375,-0.87504077
0.11523438,-1.4661369
0.115625,4.6376352
0.11601563,3.1565499
0.11640625,-0.5410828
0.11679688,0.63672113
0.1171875,0.53556645
0.11757813,-1.1040087
0.11796875,-3.435077
0.11835938,3.4102755
0.11875,1.9488797
0.11914063,-0.38346112
0.11953125,0.83877373
0.11992188,-0.56009877
0.1203125,3.4001513
0.12070313,-0.089285553
0.12109375,-1.016713
0.12148438,5.1703138
0.121875,2.9849033
0.12226563,-1.4025587
0.12265625,1.7413146
0.12304688,1.0511465
0.1234375,-1.2873594
0.12382813,-2.7644148
0.12421875,1.4466228
0.12460938,-0.075547054
0.125,-2.1945767
0.12539063,-1.2505267
0.12578125,1.4449477
0.12617188,0.37543249
0.1265625,-0.33098301
0.12695313,1.7295382
0.12734375,2.8567905
0.12773438,-1.8291459
0.128125,-0.97020876
0.12851563,0.21176016
0.12890625,-1.591321
0.12929688,-0.51499093
0.1296875,1.2872683
0.13007813,-0.049783733
0.13046875,2.7938433
0.13085938,2.0969343
0.13125,0.86267912
0.13164063,0.80314952
0.13203125,2.9081261
0.13242188,1.0589724
0.1328125,0.085379384
0.13320313,0.57076937
0.13359375,2.1630137
0.13398438,0.45925626
0.134375,1.0196495
0.13476563,2.7736521
0.13515625,1.6087377
0.13554688,1.7532332
0.1359375,1.2900522
0.13632813,0.55522227
0.13671875,0.70242846
0.13710938,0.79801118
0.1375,0.52250552
0.13789063,2.3778138
0.13828125,0.6161859
0.13867188,0.028297529
0.1390625,3.0747306
0.13945313,-0.48056424
0.13984375,-0.44272232
0.14023438,0.9248271
0.140625,1.9235904
0.14101563,0.37125722
0.14140625,0.95822001
0.14179688,0.75262713
0.1421875,2.210933
0.14257813,-0.61918586
0.14296875,1.4374949
0.14335938,4.0022554
0.14375,-0.64864004
0.14414063,3.0456958
0.14453125,2.396832
0.14492188,0.48057273
0.1453125,1.8683565
0.14570313,3.5808887
0.14609375,2.4166784
0.14648438,2.4820173
0.146875,1.9029893
0.14726563,2.7270706
0.14765625,0.12553962
0.14804688,0.74265856
0.1484375,1.9002781
0.14882813,0.090417564
0.14921875,0.35116303
0.14960938,1.993461
0.15,-0.1724757
0.15039063,-1.0756928
0.15078125,-0.10437407
0.15117188,0.18446513
0.1515625,-0.46254712
0.15195313,0.66122323
0.15234375,0.33129874
0.15273438,0.43914691
0.153125,-1.0417303
0.15351563,-0.40821013
0.15390625,0.66433859
0.15429688,0.54306197
0.1546875,1.4379101
0.15507813,2.2460818
0.15546875,1.9192072
0.15585938,1.5816778
0.15625,0.96680319
0.15664063,1.8128144
0.15703125,1.5250347
0.15742188,2.8647056
0.1578125,3.3715806
0.15820313,2.6840339
0.15859375,3.0888627
0.15898438,1.0838866
0.159375,0.72682285
0.15976563,1.4690069
0.16015625,2.1745598
0.16054688,3.3960404
0.1609375,0.46066365
0.16132813,1.9427222
0.16171875,2.1696386
0.16210938,-2.8544931
0.1625,0.12014697
