t,data
0.0,0.9031328
0.00039062501,2.6717005
0.00078125001,2.0312576
0.001171875,1.1001804
0.0015625,1.9994342
0.001953125,1.0252932
0.00234375,0.72908866
0.002734375,2.2164812
0.003125,0.60162067
0.0035156251,1.2442064
0.0039062501,1.6039943
0.0042968751,1.301972
0.0046875001,1.7675291
0.0050781251,2.0099864
0.0054687501,2.3888626
0.0058593751,2.854084
0.0062500001,1.7849116
0.0066406251,2.9201097
0.0070312501,4.2679315
0.0074218751,2.0551279
0.0078125001,3.3898215
0.0082031251,3.0491314
0.0085937501,2.7686803
0.0089843751,3.3746982
0.0093750001,4.1597614
0.0097656251,3.2851467
0.01015625,4.1322174
0.010546875,3.5488827
0.0109375,3.7608097
0.011328125,3.3306122
0.01171875,2.5187874
0.012109375,2.0974917
0.0125,1.9589248
0.012890625,1.7023327
0.01328125,2.3602009
0.013671875,1.9398227
0.0140625,2.1166263
0.014453125,2.032331
0.01484375,1.1313336
0.015234375,1.370646
0.015625,1.4820058
0.016015625,0.61844015
0.01640625,0.91057122
0.016796875,1.4826094
0.0171875,1.9054463
0.017578125,2.7601314
0.01796875,2.175189
0.018359375,2.5421529
0.01875,3.3429921
0.019140625,2.4641204
0.01953125,3.0974464
0.019921875,3.316623
0.0203125,2.3068824
0.020703125,2.8559062
0.02109375,3.0470901
0.021484375,2.827795
0.021875,4.474803
0.022265625,3.0903771
0.02265625,2.9086561
0.023046875,4.0070567
0.0234375,2.1238573
0.023828125,2.9244084
0.02421875,1.5514028
0.024609375,2.3475075
0.025,1.1820797
0.025390625,1.4849077
0.02578125,2.3228064
0.026171875,1.8786197
0.0265625,1.0068743
0.026953125,2.2592816
0.02734375,0.84011233
0.027734375,1.9900384
0.028125,0.2855494
0.028515625,0.76450157
0.02890625,1.6789995
0.029296875,0.61983633
0.0296875,3.1284838
0.030078125,2.0828607
0.03046875,0.47087115
0.030859375,3.2872036
0.03125,0.94165224
0.031640625,0.86044872
0.03203125,3.2825227
0.032421875,1.1753477
0.0328125,1.6586931
0.033203125,2.0344634
0.033593751,2.1236882
0.033984376,2.6220655
0.034375001,2.2560058
0.034765626,2.0579901
0.035156251,2.3544645
0.035546876,2.1658058
0.035937501,1.4779308
0.036328126,1.4148356
0.036718751,1.5858855
0.037109376,1.2505801
0.037500001,1.2120862
0.037890626,0.56180167
0.038281251,1.724438
0.038671876,1.0788791
0.039062501,0.20099612
0.039453126,0.5484342
0.039843751,0.1981912
0.040234376,-0.087717757
0.040625001,-0.032500792
0.041015626,0.7454524
0.041406251,-0.75298107
0.041796876,-0.22764419
0.042187501,-0.16502798
0.042578126,-0.57059324
0.042968751,-0.022372898
0.043359376,0.45884341
0.043750001,0.48515075
0.044140626,0.26849413
0.044531251,-0.0057829623
0.044921876,2.8868809
0.045312501,0.14688432
0.045703126,-1.1495233
0.046093751,1.6984055
0.046484376,-0.50849843
0.046875001,-0.10901013
0.047265626,1.5682632
0.047656251,1.5288584
0.048046876,1.6292375
0.048437501,0.93982351
0.048828126,0.15740451
0.049218751,1.4637935
0.049609376,-0.25159022
0.050000001,-1.381551
0.050390626,-1.4559875
0.050781251,-0.30618662
0.051171876,0.87586153
0.051562501,-0.78081
0.051953126,-0.37244731
0.052343751,-0.46306306
0.052734376,-0.50005472
0.053125001,-2.7072103
0.053515626,0.25019142
0.053906251,-0.10102922
0.054296876,-1.8561592
0.054687501,-0.78988451
0.055078126,-0.37763503
0.055468751,0.25910893
0.055859376,-0.41841161
0.056250001,-1.0228057
0.056640626,-0.4756906
0.057031251,0.32526827
0.057421876,0.24009845
0.057812501,-0.34469008
0.058203126,-0.52421838
0.058593751,-0.18476254
0.058984376,-2.9181106
0.059375001,-1.5863581
0.059765626,1.2874343
0.060156251,-1.1450713
0.060546876,-3.173022
0.060937501,0.39329854
0.061328126,-1.1812536
0.061718751,-2.5856338
0.062109376,-3.8052197
0.062500001,0.1356657
0.062890626,-1.9526458
0.063281251,-2.2952147
0.063671876,-0.51128316
0.064062501,-1.7407643
0.064453126,-0.93098414
0.064843751,-2.6233582
0.065234376,-3.2369733
0.065625001,-0.32186854
0.066015626,-1.1817756
0.066406251,-2.3724241
0.066796876,-1.1495218
0.067187501,-1.4123132
0.067578126,-0.32171944
0.067968751,-1.8722377
0.068359376,-2.0819569
0.068750001,-0.59307468
0.069140626,-2.1772523
0.069531251,-1.689366
0.069921876,-2.1797695
0.070312501,-1.6013174
0.070703126,-1.2014974
0.071093751,-2.9267406
0.071484376,-2.0109448
0.071875001,-0.58777255
0.072265626,-2.2490215
0.072656251,-2.8155556
0.073046876,-1.9925647
0.073437501,-2.6696272
0.073828126,-2.870441
0.074218751,-1.1404994
0.074609376,-1.4175475
0.075000001,-3.8259172
0.075390626,-0.82348317
0.075781251,-3.5624046
0.076171876,-2.9953299
0.076562501,-2.1113815
0.076953126,-1.9675872
0.077343751,-2.7671633
0.077734376,-3.1867018
0.078125001,-2.4550424
0.078515626,-1.6258619
0.078906251,-2.7782893
0.079296876,-3.2664094
0.079687501,-2.5310535
0.080078126,-2.9965584
0.080468751,-1.9615473
