 0.0000000e+000	-1.6801710e+000
 9.7656251e-005	-7.8420985e-001
 1.9531250e-004	-1.2487155e+000
 2.9296875e-004	-1.8049841e+000
 3.9062501e-004	-1.2352158e+000
 4.8828126e-004	-3.5317338e-001
 5.8593751e-004	-5.2542472e-001
 6.8359376e-004	-6.3939214e-001
 7.8125001e-004	-4.4522834e-001
 8.7890626e-004	-8.2471120e-001
 9.7656251e-004	-4.5237789e-001
 1.0742188e-003	-1.7594574e-001
 1.1718750e-003	-4.3603200e-001
 1.2695313e-003	-4.5892942e-001
 1.3671875e-003	-8.6309564e-001
 1.4648438e-003	-8.5539246e-001
 1.5625000e-003	-3.1382656e-001
 1.6601563e-003	-1.4628637e-001
 1.7578125e-003	 2.2503579e-001
 1.8554688e-003	-3.1635413e-001
 1.9531250e-003	-1.1129067e+000
 2.0507813e-003	-7.8006816e-001
 2.1484375e-003	-1.0627693e+000
 2.2460938e-003	-1.9966309e+000
 2.3437500e-003	-2.7033386e+000
 2.4414063e-003	-2.2192380e+000
 2.5390625e-003	-1.6641004e+000
 2.6367188e-003	-1.1997159e+000
 2.7343750e-003	-6.2568611e-001
 2.8320313e-003	-1.4058540e+000
 2.9296875e-003	-1.4898731e+000
 3.0273438e-003	-1.2026426e+000
 3.1250000e-003	-1.2706969e+000
 3.2226563e-003	-1.4551613e+000
 3.3203125e-003	-1.9510788e+000
 3.4179688e-003	-1.5389936e+000
 3.5156251e-003	-1.1234930e+000
 3.6132813e-003	-6.9377875e-001
 3.7109376e-003	-1.9820267e-001
 3.8085938e-003	-2.8303108e-001
 3.9062501e-003	-3.7517762e-001
 4.0039063e-003	-4.8453200e-001
 4.1015626e-003	-6.6395092e-001
 4.1992188e-003	-7.6331973e-001
 4.2968751e-003	-1.0918521e+000
 4.3945313e-003	-1.3980172e+000
 4.4921876e-003	-1.1936611e+000
 4.5898438e-003	-1.0274608e+000
 4.6875001e-003	-9.2226517e-001
 4.7851563e-003	-9.8674691e-001
 4.8828126e-003	-9.3038732e-001
 4.9804688e-003	-7.2961318e-001
 5.0781251e-003	-8.1570989e-001
 5.1757813e-003	-7.6135612e-001
 5.2734376e-003	-1.0133131e+000
 5.3710938e-003	-1.2464757e+000
 5.4687501e-003	-1.2639617e+000
 5.5664063e-003	-1.1012745e+000
 5.6640626e-003	-8.3025074e-001
 5.7617188e-003	-7.6165748e-001
 5.8593751e-003	-2.5117588e-001
 5.9570313e-003	-2.2424281e-002
 6.0546876e-003	-3.3041829e-001
 6.1523438e-003	-4.6310237e-001
 6.2500001e-003	-5.5722833e-001
 6.3476563e-003	-4.7446573e-001
 6.4453126e-003	-2.9646277e-001
 6.5429688e-003	-4.6498370e-001
 6.6406251e-003	-4.2525512e-001
 6.7382814e-003	-2.2113863e-001
 6.8359376e-003	-4.9784452e-001
 6.9335939e-003	-8.2926702e-001
 7.0312501e-003	-1.1493199e+000
 7.1289064e-003	-1.1100451e+000
 7.2265626e-003	-7.0983136e-001
 7.3242189e-003	-3.4241122e-001
 7.4218751e-003	-1.1380283e-001
 7.5195314e-003	-2.0523983e-001
 7.6171876e-003	-1.5581170e-001
 7.7148439e-003	-2.4128924e-001
 7.8125001e-003	-4.7584686e-001
 7.9101564e-003	-8.0086029e-001
 8.0078126e-003	-9.2848009e-001
 8.1054689e-003	-4.5169240e-001
 8.2031251e-003	-4.0547647e-002
 8.3007814e-003	 4.9847424e-001
 8.3984376e-003	 6.3742018e-001
 8.4960939e-003	 4.1963115e-001
 8.5937501e-003	 6.8944132e-001
 8.6914064e-003	 7.0276195e-001
 8.7890626e-003	 4.0989596e-001
 8.8867189e-003	-1.5111618e-002
 8.9843751e-003	-4.2431730e-001
 9.0820314e-003	-5.7392925e-001
 9.1796876e-003	-6.6847229e-001
 9.2773439e-003	-3.7418979e-001
 9.3750001e-003	 7.3642857e-002
 9.4726564e-003	 3.8685948e-001
 9.5703126e-003	 6.1133540e-001
 9.6679689e-003	 6.7428648e-001
 9.7656251e-003	 5.7467949e-001
 9.8632814e-003	-1.0445911e-002
 9.9609376e-003	-3.6667341e-001
 1.0058594e-002	-4.9083102e-001
 1.0156250e-002	-6.5540814e-001
 1.0253906e-002	-3.3640465e-001
 1.0351563e-002	-3.4201443e-002
 1.0449219e-002	 3.9003372e-001
 1.0546875e-002	 6.1949229e-001
 1.0644531e-002	 6.0127795e-001
 1.0742188e-002	 6.7197096e-001
 1.0839844e-002	 2.7242759e-001
 1.0937500e-002	-9.9895231e-002
 1.1035156e-002	-3.3728147e-001
 1.1132813e-002	-5.7522070e-001
 1.1230469e-002	-6.5225208e-001
 1.1328125e-002	-5.7800496e-001
 1.1425781e-002	-3.3560318e-001
 1.1523438e-002	 6.6860795e-002
 1.1621094e-002	 6.3941061e-001
 1.1718750e-002	 9.4684768e-001
 1.1816406e-002	 8.1751496e-001
 1.1914063e-002	 6.7263371e-001
 1.2011719e-002	 4.4514328e-001
 1.2109375e-002	 1.0863290e-001
 1.2207031e-002	 1.2992103e-001
 1.2304688e-002	 5.0955854e-002
 1.2402344e-002	 1.0722163e-001
 1.2500000e-002	 1.8061696e-001
 1.2597656e-002	 1.9830689e-001
 1.2695313e-002	 3.0662897e-001
 1.2792969e-002	-1.6563392e-001
 1.2890625e-002	-1.2037399e-001
 1.2988281e-002	-2.3980634e-001
 1.3085938e-002	-4.6726120e-001
 1.3183594e-002	-1.9775936e-001
 1.3281250e-002	-3.7961948e-001
 1.3378906e-002	-4.9215043e-001
 1.3476563e-002	-8.7819529e-001
 1.3574219e-002	-9.1998136e-001
 1.3671875e-002	-6.0163867e-001
 1.3769531e-002	-2.4977013e-001
 1.3867188e-002	 3.8860542e-001
 1.3964844e-002	 4.8529881e-001
 1.4062500e-002	 5.9912193e-001
 1.4160156e-002	 5.3292501e-001
 1.4257813e-002	 3.5453862e-001
 1.4355469e-002	 3.5070986e-001
 1.4453125e-002	-1.3490519e-001
 1.4550781e-002	-1.7765106e-001
 1.4648438e-002	 3.5000473e-002
 1.4746094e-002	-1.9509801e-001
 1.4843750e-002	-3.9132872e-001
 1.4941406e-002	-5.6215131e-001
 1.5039063e-002	-3.1771612e-001
 1.5136719e-002	 1.4049982e-001
 1.5234375e-002	 3.5983783e-001
 1.5332031e-002	 2.4609728e-001
 1.5429688e-002	-2.9898837e-001
 1.5527344e-002	-4.1045219e-001
 1.5625000e-002	-4.8456413e-001
 1.5722656e-002	-7.5115788e-001
 1.5820313e-002	-7.8687155e-001
 1.5917969e-002	-8.6557508e-001
 1.6015625e-002	-2.5227255e-001
 1.6113281e-002	 4.6486902e-001
 1.6210938e-002	 3.7909222e-001
 1.6308594e-002	 1.3811652e-001
 1.6406250e-002	 1.4969295e-001
 1.6503906e-002	 2.3796973e-001
 1.6601563e-002	 9.8689295e-002
 1.6699219e-002	 9.4842449e-002
 1.6796875e-002	 3.3185992e-002
 1.6894532e-002	-4.2493336e-002
 1.6992188e-002	 2.6358640e-001
 1.7089844e-002	 3.0666924e-001
 1.7187500e-002	 1.0540082e-001
 1.7285157e-002	-5.3728081e-002
 1.7382813e-002	 1.1739812e-001
 1.7480469e-002	 4.9295866e-001
 1.7578125e-002	 6.0570669e-001
 1.7675782e-002	 7.6970357e-001
 1.7773438e-002	 9.1704571e-001
 1.7871094e-002	 9.5302886e-001
 1.7968750e-002	 8.1079555e-001
 1.8066407e-002	 6.5863895e-001
 1.8164063e-002	 7.5713789e-001
 1.8261719e-002	 9.0678608e-001
 1.8359375e-002	 1.1592906e+000
 1.8457032e-002	 1.0601668e+000
 1.8554688e-002	 9.3388319e-001
 1.8652344e-002	 1.1247152e+000
 1.8750000e-002	 9.7958124e-001
 1.8847657e-002	 9.7809160e-001
 1.8945313e-002	 9.0533262e-001
 1.9042969e-002	 6.6529024e-001
 1.9140625e-002	 7.3004097e-001
 1.9238282e-002	 4.8823714e-001
 1.9335938e-002	 3.9279997e-001
 1.9433594e-002	 4.6285990e-001
 1.9531250e-002	 3.5139757e-001
 1.9628907e-002	 3.1249624e-001
 1.9726563e-002	 4.1386715e-001
 1.9824219e-002	 8.7170309e-001
 1.9921875e-002	 1.0117433e+000
 2.0019532e-002	 9.3406665e-001
 2.0117188e-002	 6.7453659e-001
 2.0214844e-002	 3.7634909e-001
 2.0312500e-002	 4.1029656e-001
 2.0410157e-002	 2.6885620e-001
 2.0507813e-002	 5.5608940e-001
 2.0605469e-002	 8.1363106e-001
 2.0703125e-002	 8.5872918e-001
 2.0800782e-002	 9.0594602e-001
 2.0898438e-002	 7.9745448e-001
 2.0996094e-002	 7.2846568e-001
 2.1093750e-002	 2.1654284e-001
 2.1191407e-002	 6.2052298e-002
 2.1289063e-002	 8.2012430e-002
 2.1386719e-002	 1.5117103e-001
 2.1484375e-002	 6.9694394e-001
 2.1582032e-002	 9.0498388e-001
 2.1679688e-002	 1.3076605e+000
 2.1777344e-002	 1.6413834e+000
 2.1875000e-002	 1.5099254e+000
 2.1972657e-002	 1.4579917e+000
 2.2070313e-002	 1.1251553e+000
 2.2167969e-002	 7.9977316e-001
 2.2265625e-002	 6.1591053e-001
 2.2363282e-002	 3.6875266e-001
 2.2460938e-002	 4.8859513e-001
 2.2558594e-002	 9.4640195e-001
 2.2656250e-002	 1.3313980e+000
 2.2753907e-002	 1.2080880e+000
 2.2851563e-002	 9.0770525e-001
 2.2949219e-002	 8.4413815e-001
 2.3046875e-002	 3.7089399e-001
 2.3144532e-002	-1.9275203e-001
 2.3242188e-002	-4.3602288e-001
 2.3339844e-002	-4.8363054e-001
 2.3437500e-002	-1.0474506e-001
 2.3535157e-002	 3.1862289e-001
 2.3632813e-002	 8.8550013e-001
 2.3730469e-002	 1.1578181e+000
 2.3828125e-002	 1.1103840e+000
 2.3925782e-002	 1.3335832e+000
 2.4023438e-002	 1.3220217e+000
 2.4121094e-002	 1.2680134e+000
 2.4218750e-002	 9.5020545e-001
 2.4316407e-002	 7.0280552e-001
 2.4414063e-002	 6.5115184e-001
 2.4511719e-002	 6.8436480e-001
 2.4609375e-002	 1.0464735e+000
 2.4707032e-002	 8.3231866e-001
 2.4804688e-002	 1.1966593e+000
 2.4902344e-002	 1.4767187e+000
 2.5000000e-002	 7.5317395e-001
 2.5097657e-002	 6.1775482e-001
 2.5195313e-002	 4.3332237e-001
 2.5292969e-002	 4.6213317e-001
 2.5390625e-002	 6.5543175e-001
 2.5488282e-002	 8.0014384e-001
 2.5585938e-002	 1.1049156e+000
 2.5683594e-002	 1.1042573e+000
 2.5781250e-002	 1.5926373e+000
 2.5878907e-002	 1.5351586e+000
 2.5976563e-002	 1.2519512e+000
 2.6074219e-002	 1.3147950e+000
 2.6171875e-002	 1.0656712e+000
 2.6269532e-002	 1.4097160e+000
 2.6367188e-002	 1.3076499e+000
 2.6464844e-002	 8.6131859e-001
 2.6562500e-002	 1.0522410e+000
 2.6660157e-002	 1.1885042e+000
 2.6757813e-002	 1.0551970e+000
 2.6855469e-002	 6.9045371e-001
 2.6953125e-002	 3.4154737e-001
 2.7050782e-002	 1.8467890e-001
 2.7148438e-002	 2.3407306e-001
 2.7246094e-002	 4.6677420e-001
 2.7343750e-002	 7.2736430e-001
 2.7441407e-002	 9.3105966e-001
 2.7539063e-002	 1.1491368e+000
 2.7636719e-002	 1.3828170e+000
 2.7734375e-002	 1.6074233e+000
 2.7832032e-002	 1.1566386e+000
 2.7929688e-002	 7.7159941e-001
 2.8027344e-002	 1.1242774e+000
 2.8125000e-002	 1.1268305e+000
 2.8222657e-002	 1.3227818e+000
 2.8320313e-002	 1.3061669e+000
 2.8417969e-002	 1.3209016e+000
 2.8515625e-002	 1.9650414e+000
 2.8613282e-002	 1.9167044e+000
 2.8710938e-002	 1.2562950e+000
 2.8808594e-002	 9.0397269e-001
 2.8906250e-002	 9.0121645e-001
 2.9003907e-002	 4.2587361e-001
 2.9101563e-002	 4.7576714e-001
 2.9199219e-002	 6.8695045e-001
 2.9296875e-002	 5.0275314e-001
 2.9394532e-002	 1.3468984e+000
 2.9492188e-002	 2.1097136e+000
 2.9589844e-002	 2.3132718e+000
 2.9687500e-002	 2.2892330e+000
 2.9785157e-002	 1.8815620e+000
 2.9882813e-002	 1.8040054e+000
 2.9980469e-002	 1.8497488e+000
 3.0078125e-002	 1.5699220e+000
 3.0175782e-002	 1.3811606e+000
 3.0273438e-002	 1.4486234e+000
 3.0371094e-002	 1.7343909e+000
 3.0468750e-002	 1.3072622e+000
 3.0566407e-002	 9.6562022e-001
 3.0664063e-002	 1.4515336e+000
 3.0761719e-002	 9.5798838e-001
 3.0859375e-002	 1.3630310e-001
 3.0957032e-002	 2.7682430e-001
 3.1054688e-002	 1.2083298e+000
 3.1152344e-002	 1.3938916e+000
 3.1250000e-002	 1.3660390e+000
 3.1347657e-002	 1.5759959e+000
 3.1445313e-002	 9.1973531e-001
 3.1542969e-002	 1.0484476e+000
 3.1640625e-002	 1.5294640e+000
 3.1738282e-002	 1.7725731e+000
 3.1835938e-002	 2.2092886e+000
 3.1933594e-002	 2.1645339e+000
 3.2031250e-002	 2.3599143e+000
 3.2128907e-002	 2.7074807e+000
 3.2226563e-002	 1.9612346e+000
 3.2324219e-002	 1.5912360e+000
 3.2421875e-002	 1.3256145e+000
 3.2519532e-002	 7.2111917e-001
 3.2617188e-002	 1.8380794e-001
 3.2714844e-002	-5.0283211e-001
 3.2812500e-002	 1.4903535e+000
 3.2910157e-002	 2.3945317e+000
 3.3007813e-002	 4.5622659e-001
 3.3105469e-002	-4.6617016e-003
 3.3203125e-002	 8.2255685e-001
 3.3300782e-002	 1.2437286e+000
 3.3398438e-002	 9.1676354e-001
 3.3496094e-002	 1.2051573e+000
 3.3593751e-002	 7.0547736e-001
 3.3691407e-002	 5.0928134e-001
 3.3789063e-002	 1.9472685e+000
 3.3886719e-002	 2.7296708e+000
 3.3984376e-002	 2.5004997e+000
 3.4082032e-002	 1.6926306e+000
 3.4179688e-002	 2.0178857e+000
 3.4277344e-002	 2.3561625e+000
 3.4375001e-002	 1.8978965e+000
 3.4472657e-002	 1.5354179e+000
 3.4570313e-002	 8.9672476e-001
 3.4667969e-002	 1.2860484e+000
 3.4765626e-002	 1.7748754e+000
 3.4863282e-002	 1.4488603e+000
 3.4960938e-002	 1.1591443e+000
 3.5058594e-002	 1.6012313e+000
 3.5156251e-002	 2.0878353e+000
 3.5253907e-002	 1.8158929e+000
 3.5351563e-002	 1.6223812e+000
 3.5449219e-002	 5.5556178e-001
 3.5546876e-002	 2.2255862e-001
 3.5644532e-002	 1.2717605e+000
 3.5742188e-002	 1.6938850e+000
 3.5839844e-002	 1.7690672e+000
 3.5937501e-002	 1.0771688e+000
 3.6035157e-002	 9.6735895e-001
 3.6132813e-002	 1.7735292e+000
 3.6230469e-002	 1.6292677e+000
 3.6328126e-002	 1.4345591e+000
 3.6425782e-002	 1.4218121e+000
 3.6523438e-002	 9.0641510e-001
 3.6621094e-002	 7.8703022e-001
 3.6718751e-002	 1.2425423e+000
 3.6816407e-002	 1.6217560e+000
 3.6914063e-002	 1.8215778e+000
 3.7011719e-002	 1.5700071e+000
 3.7109376e-002	 1.2962589e+000
 3.7207032e-002	 1.3701620e+000
 3.7304688e-002	 1.4965870e+000
 3.7402344e-002	 1.5189102e+000
 3.7500001e-002	 1.4172707e+000
 3.7597657e-002	 1.9300497e+000
 3.7695313e-002	 2.3329961e+000
 3.7792969e-002	 2.4342482e+000
 3.7890626e-002	 2.4196706e+000
 3.7988282e-002	 2.0583546e+000
 3.8085938e-002	 2.0829973e+000
 3.8183594e-002	 1.7689825e+000
 3.8281251e-002	 2.0476279e+000
 3.8378907e-002	 2.5139821e+000
 3.8476563e-002	 1.9591378e+000
 3.8574219e-002	 1.4331819e+000
 3.8671876e-002	 1.1623338e+000
 3.8769532e-002	 1.5257674e+000
 3.8867188e-002	 1.4467775e+000
 3.8964844e-002	 1.1253961e+000
 3.9062501e-002	 1.0203393e+000
 3.9160157e-002	 6.1373478e-001
 3.9257813e-002	 7.2462225e-001
 3.9355469e-002	 9.1467881e-001
 3.9453126e-002	 9.7859615e-001
 3.9550782e-002	 6.9768536e-001
 3.9648438e-002	 4.1279209e-001
 3.9746094e-002	 1.0122535e+000
 3.9843751e-002	 1.4721107e+000
 3.9941407e-002	 1.4903836e+000
 4.0039063e-002	 1.5807390e+000
 4.0136719e-002	 1.6221883e+000
 4.0234376e-002	 1.6733866e+000
 4.0332032e-002	 1.6733031e+000
 4.0429688e-002	 1.8779070e+000
 4.0527344e-002	 2.2109072e+000
 4.0625001e-002	 1.9204351e+000
 4.0722657e-002	 1.6813250e+000
 4.0820313e-002	 1.6890483e+000
 4.0917969e-002	 1.5617452e+000
 4.1015626e-002	 1.5380430e+000
 4.1113282e-002	 1.1978819e+000
 4.1210938e-002	 1.0324464e+000
 4.1308594e-002	 1.0846336e+000
 4.1406251e-002	 1.3239491e+000
 4.1503907e-002	 1.6643876e+000
 4.1601563e-002	 1.4141232e+000
 4.1699219e-002	 1.5425298e+000
 4.1796876e-002	 1.6644552e+000
 4.1894532e-002	 1.6550710e+000
 4.1992188e-002	 1.7625761e+000
 4.2089844e-002	 1.6300335e+000
 4.2187501e-002	 1.7082143e+000
 4.2285157e-002	 1.5657239e+000
 4.2382813e-002	 1.6257949e+000
 4.2480469e-002	 1.7200387e+000
 4.2578126e-002	 1.9300406e+000
 4.2675782e-002	 2.4505157e+000
 4.2773438e-002	 2.3234324e+000
 4.2871094e-002	 2.0207999e+000
 4.2968751e-002	 1.6198292e+000
 4.3066407e-002	 1.4142299e+000
 4.3164063e-002	 1.5610971e+000
 4.3261719e-002	 1.4291246e+000
 4.3359376e-002	 1.3712521e+000
 4.3457032e-002	 1.6496887e+000
 4.3554688e-002	 1.9320199e+000
 4.3652344e-002	 1.9902413e+000
 4.3750001e-002	 1.7956936e+000
 4.3847657e-002	 1.5709150e+000
 4.3945313e-002	 1.6004851e+000
 4.4042969e-002	 1.8250542e+000
 4.4140626e-002	 2.1099894e+000
 4.4238282e-002	 2.2044308e+000
 4.4335938e-002	 2.3055325e+000
 4.4433594e-002	 2.3853369e+000
 4.4531251e-002	 2.4444466e+000
 4.4628907e-002	 2.3529315e+000
 4.4726563e-002	 1.9469060e+000
 4.4824219e-002	 2.1328387e+000
 4.4921876e-002	 2.3689666e+000
 4.5019532e-002	 2.3409805e+000
 4.5117188e-002	 2.2545118e+000
 4.5214844e-002	 2.1716027e+000
 4.5312501e-002	 2.3969045e+000
 4.5410157e-002	 2.3332016e+000
 4.5507813e-002	 2.3429403e+000
 4.5605469e-002	 2.5154572e+000
 4.5703126e-002	 2.5658484e+000
 4.5800782e-002	 2.4174874e+000
 4.5898438e-002	 2.0822163e+000
 4.5996094e-002	 1.9112332e+000
 4.6093751e-002	 1.6518475e+000
 4.6191407e-002	 1.7007469e+000
 4.6289063e-002	 1.9043617e+000
 4.6386719e-002	 1.7956781e+000
 4.6484376e-002	 2.0220978e+000
 4.6582032e-002	 2.3327250e+000
 4.6679688e-002	 2.3596339e+000
 4.6777344e-002	 2.0530787e+000
 4.6875001e-002	 1.5462704e+000
 4.6972657e-002	 1.5076325e+000
 4.7070313e-002	 1.6480944e+000
 4.7167969e-002	 1.6697828e+000
 4.7265626e-002	 1.5592659e+000
 4.7363282e-002	 1.5379388e+000
 4.7460938e-002	 2.0018477e+000
 4.7558594e-002	 2.3552217e+000
 4.7656251e-002	 2.4124327e+000
 4.7753907e-002	 2.3386807e+000
 4.7851563e-002	 2.2780671e+000
 4.7949219e-002	 2.2085631e+000
 4.8046876e-002	 2.1194000e+000
 4.8144532e-002	 2.1269968e+000
 4.8242188e-002	 2.1491408e+000
 4.8339844e-002	 2.3493400e+000
 4.8437501e-002	 2.5373559e+000
 4.8535157e-002	 2.8186054e+000
 4.8632813e-002	 2.3540549e+000
 4.8730469e-002	 2.1344483e+000
 4.8828126e-002	 2.7766478e+000
 4.8925782e-002	 2.1376696e+000
 4.9023438e-002	 1.2325537e+000
 4.9121094e-002	 1.0633340e+000
 4.9218751e-002	 1.5053759e+000
 4.9316407e-002	 1.5643289e+000
 4.9414063e-002	 1.5645671e+000
 4.9511719e-002	 1.7071779e+000
 4.9609376e-002	 1.0414852e+000
 4.9707032e-002	 1.2569878e+000
 4.9804688e-002	 1.5082884e+000
 4.9902344e-002	 1.4480693e+000
 5.0000001e-002	 1.3741033e+000
 5.0097657e-002	 8.7599432e-001
 5.0195313e-002	 1.1163800e+000
 5.0292969e-002	 1.5231940e+000
 5.0390626e-002	 1.5043736e+000
 5.0488282e-002	 1.8196647e+000
 5.0585938e-002	 1.9195769e+000
 5.0683595e-002	 1.8027499e+000
 5.0781251e-002	 2.1474497e+000
 5.0878907e-002	 2.2096822e+000
 5.0976563e-002	 2.0665886e+000
 5.1074220e-002	 1.0188026e+000
 5.1171876e-002	 1.2353555e+000
 5.1269532e-002	 2.4517608e+000
 5.1367188e-002	 1.5201318e+000
 5.1464845e-002	 8.6072779e-001
 5.1562501e-002	 1.1867342e+000
 5.1660157e-002	 2.1234872e+000
 5.1757813e-002	 2.1879706e+000
 5.1855470e-002	 1.7792709e+000
 5.1953126e-002	 1.4442368e+000
 5.2050782e-002	 5.0655055e-001
 5.2148438e-002	 1.3774723e+000
 5.2246095e-002	 1.9209120e+000
 5.2343751e-002	 1.6914663e+000
 5.2441407e-002	 1.3103112e+000
 5.2539063e-002	 8.7873465e-001
 5.2636720e-002	 2.1833656e+000
 5.2734376e-002	 2.6154399e+000
 5.2832032e-002	 2.1651068e+000
 5.2929688e-002	 2.2710280e+000
 5.3027345e-002	 2.3177097e+000
 5.3125001e-002	 2.0242589e+000
 5.3222657e-002	 1.3879220e+000
 5.3320313e-002	 1.7205583e+000
 5.3417970e-002	 2.1202784e+000
 5.3515626e-002	 1.9794884e+000
 5.3613282e-002	 2.1016660e+000
 5.3710938e-002	 2.0508375e+000
 5.3808595e-002	 2.0221627e+000
 5.3906251e-002	 1.9423935e+000
 5.4003907e-002	 2.0417914e+000
 5.4101563e-002	 2.1410298e+000
 5.4199220e-002	 1.6053412e+000
 5.4296876e-002	 1.1348448e+000
 5.4394532e-002	 1.1105905e+000
 5.4492188e-002	 1.3522894e+000
 5.4589845e-002	 1.2703770e+000
 5.4687501e-002	 1.2764015e+000
 5.4785157e-002	 2.1977243e+000
 5.4882813e-002	 3.0689130e+000
 5.4980470e-002	 3.0716801e+000
 5.5078126e-002	 2.5711265e+000
 5.5175782e-002	 2.1258726e+000
 5.5273438e-002	 1.8142718e+000
 5.5371095e-002	 1.5967805e+000
 5.5468751e-002	 1.6200874e+000
 5.5566407e-002	 1.5651112e+000
 5.5664063e-002	 1.4870684e+000
 5.5761720e-002	 1.9851556e+000
 5.5859376e-002	 2.5667064e+000
 5.5957032e-002	 2.7367754e+000
 5.6054688e-002	 2.4934082e+000
 5.6152345e-002	 2.0011377e+000
 5.6250001e-002	 1.9810951e+000
 5.6347657e-002	 2.1141672e+000
 5.6445313e-002	 2.0125661e+000
 5.6542970e-002	 1.8601011e+000
 5.6640626e-002	 1.8604268e+000
 5.6738282e-002	 2.0347106e+000
 5.6835938e-002	 2.3562126e+000
 5.6933595e-002	 2.9931340e+000
 5.7031251e-002	 3.0889893e+000
 5.7128907e-002	 2.7618241e+000
 5.7226563e-002	 2.4407425e+000
 5.7324220e-002	 2.1509571e+000
 5.7421876e-002	 2.1181955e+000
 5.7519532e-002	 1.9089642e+000
 5.7617188e-002	 1.7562065e+000
 5.7714845e-002	 1.6172171e+000
 5.7812501e-002	 1.6678286e+000
 5.7910157e-002	 1.8651226e+000
 5.8007813e-002	 1.7143536e+000
 5.8105470e-002	 1.5486770e+000
 5.8203126e-002	 1.4372795e+000
 5.8300782e-002	 1.6335529e+000
 5.8398438e-002	 1.8378189e+000
 5.8496095e-002	 1.7623882e+000
 5.8593751e-002	 2.1035266e+000
 5.8691407e-002	 2.3446698e+000
 5.8789063e-002	 2.3091838e+000
 5.8886720e-002	 2.5217495e+000
 5.8984376e-002	 2.1895065e+000
 5.9082032e-002	 2.0250742e+000
 5.9179688e-002	 1.9289422e+000
 5.9277345e-002	 1.4446530e+000
 5.9375001e-002	 1.4469151e+000
 5.9472657e-002	 1.1601977e+000
 5.9570313e-002	 1.3233665e+000
 5.9667970e-002	 1.6987749e+000
 5.9765626e-002	 1.6801472e+000
 5.9863282e-002	 1.6683278e+000
 5.9960938e-002	 1.1208785e+000
 6.0058595e-002	 8.5092020e-001
 6.0156251e-002	 5.6325662e-001
 6.0253907e-002	 3.7102115e-001
 6.0351563e-002	 6.8984520e-001
 6.0449220e-002	 8.1953704e-001
 6.0546876e-002	 1.2564366e+000
 6.0644532e-002	 1.8831831e+000
 6.0742188e-002	 2.4700174e+000
 6.0839845e-002	 2.7667117e+000
 6.0937501e-002	 2.4446959e+000
 6.1035157e-002	 2.2025678e+000
 6.1132813e-002	 1.7273751e+000
 6.1230470e-002	 1.4294772e+000
 6.1328126e-002	 8.6564863e-001
 6.1425782e-002	 1.3199535e-001
 6.1523438e-002	 1.2562846e+000
 6.1621095e-002	 1.8697729e+000
 6.1718751e-002	 1.2124974e+000
 6.1816407e-002	 9.4987822e-001
 6.1914063e-002	 1.5071435e+000
 6.2011720e-002	 1.8988440e+000
 6.2109376e-002	 1.4253936e+000
 6.2207032e-002	 1.1850805e+000
 6.2304688e-002	 3.7655258e-001
 6.2402345e-002	 4.4878334e-001
 6.2500001e-002	 1.1269219e+000
 6.2597657e-002	 1.4684739e+000
 6.2695313e-002	 1.8167686e+000
 6.2792970e-002	 1.4722195e+000
 6.2890626e-002	 1.8612052e+000
 6.2988282e-002	 2.4690797e+000
 6.3085938e-002	 2.3801947e+000
 6.3183595e-002	 1.7603508e+000
 6.3281251e-002	 1.4619336e+000
 6.3378907e-002	 4.5803684e-001
 6.3476563e-002	 1.0519227e-001
 6.3574220e-002	 1.5292988e+000
 6.3671876e-002	 1.1008878e+000
 6.3769532e-002	 1.2983300e-001
 6.3867188e-002	 2.1125564e-001
 6.3964845e-002	 1.3804214e+000
 6.4062501e-002	 2.2999597e+000
 6.4160157e-002	 2.1163268e+000
 6.4257813e-002	 1.6012551e+000
 6.4355470e-002	 7.4592876e-001
 6.4453126e-002	 1.3314800e+000
 6.4550782e-002	 1.7197640e+000
 6.4648438e-002	 1.2359462e+000
 6.4746095e-002	 1.0460187e+000
 6.4843751e-002	 8.5551512e-001
