"0.0,-0.016090594221711645"
"0.00039062501,-0.016416490300247416"
"0.00078125001,-0.016734900864278226"
"0.001171875,-0.01704676527571424"
"0.0015625,-0.017352072187506902"
"0.001953125,-0.0176487742421047"
"0.00234375,-0.017937607547825005"
"0.002734375,-0.018220891597894338"
"0.003125,-0.01849894094325065"
"0.0035156251,-0.018771507329296208"
"0.0039062501,-0.019039387920792083"
"0.0042968751,-0.019304114150167747"
"0.0046875001,-0.019565990557591163"
"0.0050781251,-0.019823456146496398"
"0.0054687501,-0.020075573700497458"
"0.0058593751,-0.02032258265953892"
"0.0062500001,-0.02056452774237764"
"0.0066406251,-0.020801470966285547"
"0.0070312501,-0.02103387744259614"
"0.0074218751,-0.021262327894127603"
"0.0078125001,-0.02148678175392685"
"0.0082031251,-0.02170690192827139"
"0.0085937501,-0.021922871900879857"
"0.0089843751,-0.022134601304746412"
"0.0093750001,-0.022341091887684662"
"0.0097656251,-0.02254100748846867"
"0.01015625,-0.022734194103983474"
"0.010546875,-0.02292151510802082"
"0.0109375,-0.023102943456336313"
"0.011328125,-0.023277839643613102"
"0.01171875,-0.02344582903120376"
"0.012109375,-0.02360672855279665"
"0.0125,-0.023760193559542737"
"0.012890625,-0.023905096027704457"
"0.01328125,-0.024040400710313964"
"0.013671875,-0.024165880887188296"
"0.0140625,-0.02428158265586714"
"0.014453125,-0.024387721879236306"
"0.01484375,-0.024484537371466667"
"0.015234375,-0.024572599034041992"
"0.015625,-0.024652514484689716"
"0.016015625,-0.024724367633704974"
"0.01640625,-0.024788431327400943"
"0.016796875,-0.024844798077336347"
"0.0171875,-0.024893154228759595"
"0.017578125,-0.02493336725857888"
"0.01796875,-0.024965861037463104"
"0.018359375,-0.02499202791566751"
"0.01875,-0.025012678801524545"
"0.019140625,-0.025027818707248753"
"0.01953125,-0.02503798148381631"
"0.019921875,-0.025043327092224114"
"0.0203125,-0.025043585255603316"
"0.020703125,-0.02503835541329907"
"0.02109375,-0.0250269331039588"
"0.021484375,-0.025009051753189324"
"0.021875,-0.02498461816258522"
"0.022265625,-0.024953599077524813"
"0.02265625,-0.024916116586299213"
"0.023046875,-0.024871814801617348"
"0.0234375,-0.02482006191657842"
"0.023828125,-0.024760332054161834"
"0.02421875,-0.02469238366141703"
"0.024609375,-0.024615518237671136"
"0.025,-0.024528231310091506"
"0.025390625,-0.024429936204049322"
"0.02578125,-0.024321061039502035"
"0.026171875,-0.024201881216976306"
"0.0265625,-0.02407290892314947"
"0.026953125,-0.023935040285040777"
"0.02734375,-0.023789031003724273"
"0.027734375,-0.023635112526889508"
"0.028125,-0.023474032772695153"
"0.028515625,-0.023306634845384422"
"0.02890625,-0.023131875826629632"
"0.029296875,-0.022949824217245125"
"0.0296875,-0.022762209911846513"
"0.030078125,-0.022569549103829106"
"0.03046875,-0.02237252267310835"
"0.030859375,-0.022172588133559764"
"0.03125,-0.021969743521832428"
"0.031640625,-0.021762959167383505"
"0.03203125,-0.02155237006686974"
"0.032421875,-0.02133778325439079"
"0.0328125,-0.021118147426243974"
"0.033203125,-0.02089300690530224"
"0.033593751,-0.020662945537261026"
"0.033984376,-0.020429271281552735"
