t,data
0.0,-1.1004963
0.00039062501,-1.1021848
0.00078125001,-1.9416583
0.001171875,-0.75979173
0.0015625,-0.54672009
0.001953125,-1.1777818
0.00234375,-0.81716365
0.002734375,-2.2693024
0.003125,-0.64985526
0.0035156251,-0.54735219
0.0039062501,-1.2559783
0.0042968751,-0.34649506
0.0046875001,-1.843734
0.0050781251,-0.88486987
0.0054687501,-0.86153626
0.0058593751,-1.7768366
0.0062500001,-1.0435634
0.0066406251,-1.5267828
0.0070312501,-0.81340098
0.0074218751,-0.55097413
0.0078125001,-0.94513571
0.0082031251,-0.83702266
0.0085937501,-1.3962266
0.0089843751,-2.3052075
0.0093750001,-0.97991586
0.0097656251,-0.65564656
0.01015625,-0.52988744
0.010546875,-0.55738556
0.0109375,-1.4253216
0.011328125,-1.5353673
0.01171875,-1.2807153
0.012109375,-1.3779693
0.0125,-0.45171195
0.012890625,-0.93047923
0.01328125,-1.3871379
0.013671875,-1.0721104
0.0140625,-1.4580619
0.014453125,-1.2775784
0.01484375,-0.99610853
0.015234375,-0.88898802
0.015625,-0.3790293
0.016015625,-1.3614646
0.01640625,-1.2187319
0.016796875,-0.59466004
0.0171875,-1.8182731
0.017578125,-0.95696342
0.01796875,-0.75053114
0.018359375,-1.7181802
0.01875,-0.98699874
0.019140625,-1.2005043
0.01953125,-1.2617774
0.019921875,-0.27474514
0.0203125,-1.3640305
0.020703125,-0.92641807
0.02109375,-0.75904214
0.021484375,-1.6106093
0.021875,-1.059682
0.022265625,-0.76608366
0.02265625,-1.1730957
0.023046875,-0.56391132
0.0234375,-0.91216689
0.023828125,-1.4222604
0.02421875,-0.97295529
0.024609375,-0.85358781
0.025,-1.0839134
0.025390625,-0.77899301
0.02578125,-1.5570035
0.026171875,-1.289731
0.0265625,-0.70955253
0.026953125,-1.2540727
0.02734375,-0.5948019
0.027734375,-0.36298677
0.028125,-1.3346143
0.028515625,-1.2502422
0.02890625,-1.0323018
0.029296875,-1.2074521
0.0296875,-0.60257661
0.030078125,-1.0395982
0.03046875,-1.1650562
0.030859375,-1.0592852
0.03125,-1.5161538
0.031640625,-1.1935596
0.03203125,-0.6474635
0.032421875,-0.86194187
0.0328125,-0.48505086
0.033203125,-0.87227237
0.033593751,-1.1634475
0.033984376,-1.2472227
0.034375001,-1.3214673
0.034765626,-0.99517787
0.035156251,-0.65852678
0.035546876,-0.73443246
0.035937501,-1.0651536
0.036328126,-1.1712033
0.036718751,-1.3047476
0.037109376,-1.1559304
0.037500001,-0.66248244
0.037890626,-0.69552338
0.038281251,-1.1158375
0.038671876,-1.3593324
0.039062501,-1.2317743
0.039453126,-1.1064153
0.039843751,-0.80961657
0.040234376,-0.24251953
0.040625001,-0.41009021
0.041015626,-1.5909507
0.041406251,-1.0252581
0.041796876,-1.0340831
0.042187501,-1.1569314
0.042578126,-0.46165568
0.042968751,-1.011862
0.043359376,-0.68574011
0.043750001,-1.2227216
0.044140626,-0.88903666
0.044531251,-0.80945599
0.044921876,-0.93372965
0.045312501,-0.77116549
0.045703126,-0.41997516
0.046093751,-0.84887069
0.046484376,-1.4749272
0.046875001,-1.0330249
0.047265626,-1.1164769
0.047656251,-0.79948938
0.048046876,-0.47110564
0.048437501,-0.18043742
0.048828126,-1.4307811
0.049218751,-0.91416645
0.049609376,-0.91894299
0.050000001,-0.96488631
0.050390626,-0.28040203
0.050781251,-0.90233982
0.051171876,-1.1079522
0.051562501,-0.89254367
0.051953126,-0.88328683
0.052343751,-0.706092
0.052734376,0.29835901
0.053125001,-0.87378997
0.053515626,-0.89154494
0.053906251,-0.80330861
0.054296876,-1.3739245
0.054687501,-0.39112145
0.055078126,-0.28183669
0.055468751,-0.65296078
0.055859376,-0.77861953
0.056250001,-0.95285559
0.056640626,-0.78621101
0.057031251,-0.83817315
0.057421876,-0.1949414
0.057812501,-0.27613011
0.058203126,-0.77643234
0.058593751,-0.45212629
0.058984376,-0.91204453
0.059375001,-1.1533444
0.059765626,-0.36491883
0.060156251,-0.58395839
0.060546876,0.13493779
0.060937501,-0.23580658
0.061328126,-1.4828712
0.061718751,-0.65985298
0.062109376,-0.53662229
0.062500001,-0.80557454
0.062890626,0.55695486
0.063281251,-0.44644836
0.063671876,-1.0548445
0.064062501,-0.99659836
0.064453126,-0.67102522
0.064843751,0.018791758
0.065234376,-0.31006449
0.065625001,-0.077361673
0.066015626,-0.48346061
0.066406251,-1.770489
0.066796876,-0.072250694
0.067187501,-0.026163312
0.067578126,-1.0160111
0.067968751,-0.10595995
0.068359376,-1.1409936
0.068750001,-0.0090491436
0.069140626,0.14150751
0.069531251,-0.3340497
0.069921876,-0.41004616
0.070312501,-0.90879846
0.070703126,-0.93399537
0.071093751,0.18111941
0.071484376,-0.31008562
0.071875001,0.32350153
0.072265626,-0.91815734
0.072656251,-1.0387025
0.073046876,0.066427752
0.073437501,-0.89381433
0.073828126,0.56655157
0.074218751,0.31724077
0.074609376,-1.3540201
0.075000001,0.34571123
0.075390626,-0.5612551
0.075781251,-1.3481278
0.076171876,1.0337089
0.076562501,-0.84325659
0.076953126,-0.090747148
0.077343751,0.22819069
0.077734376,-1.1172879
0.078125001,0.33441463
0.078515626,-0.50450802
0.078906251,-0.60621709
0.079296876,0.66083848
0.079687501,-0.72951508
0.080078126,-0.39588502
0.080468751,-0.43480635
0.080859376,-0.35828036
0.081250001,0.066410609
0.081640626,0.46673471
0.082031251,-0.18661195
0.082421876,-0.12976937
0.082812501,-0.83732527
0.083203126,-0.13154386
0.083593751,0.18247536
0.083984376,-0.12128262
0.084375001,0.49739748
0.084765626,-0.42755514
0.085156251,-0.40659446
0.085546876,-0.1363907
0.085937501,0.17018647
0.086328126,0.22142354
0.086718751,-0.12141794
0.087109376,-0.38253492
0.087500001,-0.44684261
0.087890626,0.30343556
0.088281251,0.32310438
0.088671876,0.23328993
0.089062501,0.73326701
0.089453126,-0.39841592
0.089843751,-0.7226336
0.090234376,0.68811679
0.090625001,-0.074574523
0.091015626,0.092251584
0.091406251,0.39960569
0.091796876,-0.15628716
0.092187501,-0.15652159
0.092578126,0.52615559
0.092968751,-0.5146243
0.093359376,0.032356068
0.093750001,0.45680928
0.094140626,0.1684432
0.094531251,1.0061582
0.094921876,0.29270309
0.095312501,0.098358177
0.095703126,-0.36076936
0.096093751,-0.24696776
0.096484376,0.23403467
0.096875001,0.60279518
0.097265626,0.56138718
0.097656251,0.37445313
0.098046876,0.1378545
0.098437501,-0.013009663
0.098828126,0.23103744
0.099218751,0.09474919
0.099609376,-0.12906381
0.1,0.92595518
0.10039063,0.86598432
0.10078125,-0.02554867
0.10117188,1.1288962
0.1015625,-0.42494449
0.10195313,-0.12216917
0.10234375,0.92851001
0.10273438,0.10918936
0.103125,1.0351748
0.10351563,0.72641635
0.10390625,0.12918147
0.10429688,0.081383064
0.1046875,-0.058961943
0.10507813,0.075777277
0.10546875,0.66739362
0.10585938,0.96231556
0.10625,0.66315794
0.10664063,0.75580996
0.10703125,0.59463239
0.10742188,-0.59609181
0.1078125,0.61875236
0.10820313,0.44942331
0.10859375,0.71581435
0.10898438,1.2719021
0.109375,0.16931766
0.10976563,0.38208067
0.11015625,0.45335776
0.11054688,-0.40044856
0.1109375,1.1342309
0.11132813,0.41354942
0.11171875,0.90488291
0.11210938,0.53742075
0.1125,-0.50230908
0.11289063,1.5267389
0.11328125,-0.06011821
0.11367188,1.0473478
0.1140625,0.79975742
0.11445313,0.54454935
0.11484375,0.50511694
0.11523438,0.81744194
0.115625,-0.0069858395
0.11601563,0.86643875
0.11640625,1.0652325
0.11679688,-0.60559273
0.1171875,1.7724698
0.11757813,-0.11607658
0.11796875,0.12588225
0.11835938,1.8231759
0.11875,-0.19096413
0.11914063,1.9009688
0.11953125,0.9808777
0.11992188,-0.79229617
0.1203125,1.4618728
0.12070313,0.14670998
0.12109375,0.25458175
0.12148438,2.2557373
0.121875,-0.078821667
0.12226563,0.81080759
0.12265625,1.1801391
0.12304688,-0.15608948
0.1234375,1.1434815
0.12382813,0.34839201
0.12421875,0.65671444
0.12460938,0.93453079
0.125,0.93124831
0.12539063,0.80017757
0.12578125,1.0311294
0.12617188,0.82263762
0.1265625,-0.12443895
0.12695313,1.2284257
0.12734375,0.73546708
0.12773438,1.6412029
0.128125,0.71799123
0.12851563,0.75467205
0.12890625,0.20404473
0.12929688,-0.25453669
0.1296875,1.2772899
0.13007813,1.2374012
0.13046875,1.3314357
0.13085938,1.3107553
0.13125,0.12464527
0.13164063,0.58552253
0.13203125,1.2207606
0.13242188,0.25505552
0.1328125,2.2096329
0.13320313,0.46237141
0.13359375,0.84277368
0.13398438,1.4928534
0.134375,-0.33882582
0.13476563,1.9581838
0.13515625,1.2921138
0.13554688,0.26736963
0.1359375,1.1404582
0.13632813,0.67613006
0.13671875,-0.16420288
0.13710938,1.9235841
0.1375,1.1825093
0.13789063,1.216143
0.13828125,1.9345304
0.13867188,-0.28242946
0.1390625,0.98813862
0.13945313,0.79350507
0.13984375,0.75622892
0.14023438,2.058049
0.140625,1.2512276
0.14101563,0.53354985
0.14140625,0.51566744
0.14179688,0.35332632
0.1421875,0.76993811
0.14257813,1.3157814
0.14296875,1.4173349
0.14335938,1.4709824
0.14375,1.3399539
0.14414063,0.40700433
0.14453125,0.95014846
0.14492188,0.54785991
0.1453125,0.45382416
0.14570313,2.0886602
0.14609375,1.4717994
0.14648438,1.2831001
0.146875,1.2329271
0.14726563,-0.30201483
0.14765625,0.4429884
0.14804688,1.0409899
0.1484375,1.3635998
0.14882813,2.4300594
0.14921875,0.88046217
0.14960938,0.70569289
0.15,0.87015724
0.15039063,-0.19087416
0.15078125,2.3515882
0.15117188,1.950242
0.1515625,0.72501647
0.15195313,1.5400491
0.15234375,0.10967127
0.15273438,0.93058765
0.153125,1.485965
0.15351563,0.8415038
0.15390625,1.5987544
0.15429688,0.65067625
0.1546875,0.44320342
0.15507813,2.0842848
0.15546875,0.5856449
0.15585938,1.7241971
0.15625,1.642035
0.15664063,-0.53007126
0.15703125,1.4277422
0.15742188,0.7176984
0.1578125,1.3357244
0.15820313,2.1991539
0.15859375,0.52534306
0.15898438,1.3594761
0.159375,1.0709546
0.15976563,-0.36930424
0.16015625,1.4030844
0.16054688,0.89010572
0.1609375,1.0385242
0.16132813,2.4564099
0.16171875,0.77937448
0.16210938,1.7035828
0.1625,1.0579245
0.16289063,-0.17538485
0.16328125,1.4026463
0.16367188,1.107326
0.1640625,1.4589345
0.16445313,1.9772649
0.16484375,0.99866235
0.16523438,1.0425723
0.165625,0.4412725
0.16601563,0.18171832
0.16640625,1.0063665
0.16679688,1.1484349
0.1671875,2.2105992
0.16757813,1.7535689
0.16796875,1.3726318
0.16835938,0.64599442
0.16875,0.10714998
0.16914063,0.39339763
0.16953125,1.180979
0.16992188,1.8459022
0.1703125,2.0951042
0.17070313,0.95123935
0.17109375,0.93181825
0.17148438,0.71342862
0.171875,-0.20878433
0.17226563,1.5657455
0.17265625,0.88291061
0.17304688,1.190496
0.1734375,1.9540415
0.17382813,0.53202164
0.17421875,1.5740684
0.17460938,1.085885
0.175,0.2769677
0.17539063,1.097087
0.17578125,1.0534434
0.17617188,0.57336318
0.1765625,1.7418807
0.17695313,1.0988221
0.17734375,0.32137686
0.17773438,1.2689658
0.178125,-0.050714191
0.17851563,0.83149135
0.17890625,1.6863337
0.17929688,1.1123494
