t,data
0.0,-1.389643
0.00039062501,0.80543923
0.00078125001,0.86230528
0.001171875,-0.14324321
0.0015625,1.8179245
0.001953125,0.083737195
0.00234375,-0.69269395
0.002734375,0.50019938
0.003125,-1.5041054
0.0035156251,-0.57998574
0.0039062501,0.91868639
0.0042968751,-0.72146142
0.0046875001,0.73691165
0.0050781251,0.17561564
0.0054687501,-1.1582901
0.0058593751,0.34413809
0.0062500001,-0.72732925
0.0066406251,-0.52116001
0.0070312501,1.0731359
0.0074218751,-0.23941755
0.0078125001,1.0556852
0.0082031251,0.89738202
0.0085937501,-0.67001033
0.0089843751,0.14746448
0.0093750001,-0.56845677
0.0097656251,-1.0056672
0.01015625,0.73939246
0.010546875,-0.048541062
0.0109375,-0.42073661
0.011328125,0.87454396
0.01171875,-1.0781187
0.012109375,-0.076223023
0.0125,0.62106377
0.012890625,-1.0542819
0.01328125,0.62239516
0.013671875,-0.45856637
0.0140625,-0.049611539
0.014453125,1.1602101
0.01484375,0.51671207
0.015234375,0.27817231
0.015625,0.081878066
0.016015625,-1.3913031
0.01640625,-1.1090863
0.016796875,-0.0015770607
0.0171875,0.011503473
0.017578125,1.0368412
0.01796875,0.19215512
0.018359375,-0.31186569
0.01875,-0.50963771
0.019140625,-0.88671613
0.01953125,0.10894006
0.019921875,-0.1454864
0.0203125,0.73836178
0.020703125,1.3211356
0.02109375,0.15963949
0.021484375,0.47072989
0.021875,-0.43091679
0.022265625,-1.5803392
0.02265625,0.42929637
0.023046875,-0.19513586
0.0234375,-0.10515052
0.023828125,1.0367081
0.02421875,-0.97024608
0.024609375,-0.2503157
0.025,0.26837152
0.025390625,-0.51461226
0.02578125,0.28414899
0.026171875,0.06357611
0.0265625,-0.58245111
0.026953125,0.64084679
0.02734375,0.64053071
0.027734375,0.22823569
0.028125,0.53997588
0.028515625,-0.62079287
0.02890625,-0.73775578
0.029296875,-0.6485908
0.0296875,0.1177042
0.030078125,0.53668642
0.03046875,0.14246255
0.030859375,0.035632808
0.03125,-0.31584838
0.031640625,0.007346875
0.03203125,0.18436372
0.032421875,-0.36809766
0.0328125,-0.065203123
0.033203125,0.33990526
0.033593751,0.19252236
0.033984376,0.72070003
0.034375001,0.31884506
0.034765626,-0.076160342
0.035156251,-0.073235318
0.035546876,-1.2532136
0.035937501,-0.51804173
